name,lat,lon,score,factors_json
Черкасское,54.368376,69.7677017,0.0,[]
Власовка,54.199375,69.603462,0.0,[]
Киялы,54.200649,69.649261,0.0,[]
Шагалалы,54.1781318,69.5230735,0.0,[]
Астраханка,54.511875,69.232262,0.0,[]
Бескудук,54.047737,68.087105,66.6,"[{""name"": ""Река в 11.6 км (baseline)"", ""impact"": 0.19}, {""name"": ""Превышение над рекой 4 м (baseline)"", ""impact"": 0.48}]"
Волошинка,53.889011,67.978714,64.0,"[{""name"": ""Река в 11.1 км (baseline)"", ""impact"": 0.2}, {""name"": ""Превышение над рекой 6 м (baseline)"", ""impact"": 0.44}]"
Орнек,54.143215,67.791847,57.3,"[{""name"": ""Река в 1.1 км (baseline)"", ""impact"": 0.43}, {""name"": ""Превышение над рекой 22 м (baseline)"", ""impact"": 0.15}]"
Ясновка,53.981533,68.216652,89.9,"[{""name"": ""Река в 0.4 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 5 м (baseline)"", ""impact"": 0.46}]"
Николаевка,54.205807,67.804298,64.3,"[{""name"": ""Река в 2.0 км (baseline)"", ""impact"": 0.41}, {""name"": ""Превышение над рекой 17 м (baseline)"", ""impact"": 0.24}]"
Спасовка,54.349106,67.721245,3.0,"[{""name"": ""Река в 18.7 км (baseline)"", ""impact"": 0.03}]"
Петровка,54.302021,68.221336,75.5,"[{""name"": ""Река в 3.6 км (baseline)"", ""impact"": 0.37}, {""name"": ""Превышение над рекой 9 м (baseline)"", ""impact"": 0.39}]"
Чириковка,54.399506,68.616119,67.1,"[{""name"": ""Река в 1.6 км (baseline)"", ""impact"": 0.41}, {""name"": ""Превышение над рекой 16 м (baseline)"", ""impact"": 0.26}]"
Тарангул,54.1698,68.429443,14.6,"[{""name"": ""Река в 13.5 км (baseline)"", ""impact"": 0.15}]"
Корнеевка,54.00486,68.421883,69.4,"[{""name"": ""Река в 7.1 км (baseline)"", ""impact"": 0.29}, {""name"": ""Превышение над рекой 8 м (baseline)"", ""impact"": 0.4}]"
Булак,53.870007,68.391533,72.6,"[{""name"": ""Река в 12.2 км (baseline)"", ""impact"": 0.18}, {""name"": ""Превышение над рекой -14 м (baseline)"", ""impact"": 0.55}]"
Ильинка,54.2030973,68.0059602,41.9,"[{""name"": ""Река в 1.4 км (baseline)"", ""impact"": 0.42}]"
Заградовка,53.844063,68.610909,0.0,[]
Володарское,52.661465,66.595833,65.9,"[{""name"": ""Река в 0.5 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 18 м (baseline)"", ""impact"": 0.22}]"
Жарколь,52.5745729,66.3971613,29.5,"[{""name"": ""Река в 6.9 км (baseline)"", ""impact"": 0.29}]"
Целинное,52.6059,66.490768,64.5,"[{""name"": ""Река в 0.3 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 19 м (baseline)"", ""impact"": 0.2}]"
Виноградовка,55.2200765,69.086532,15.6,"[{""name"": ""Река в 13.1 км (baseline)"", ""impact"": 0.16}]"
Гайдуково,55.322174,68.7733,0.0,[]
Вагулино,55.150024,69.259735,83.5,"[{""name"": ""Река в 1.6 км (baseline)"", ""impact"": 0.41}, {""name"": ""Превышение над рекой 7 м (baseline)"", ""impact"": 0.42}]"
Бугровое,55.048939,69.720924,0.0,[]
Долматово,55.3167772,69.4561447,84.3,"[{""name"": ""Река в 0.5 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 8 м (baseline)"", ""impact"": 0.4}]"
Байтерек,54.7371426,69.0677151,69.0,"[{""name"": ""Река в 1.6 км (baseline)"", ""impact"": 0.41}, {""name"": ""Превышение над рекой 15 м (baseline)"", ""impact"": 0.28}]"
Рассвет,54.475815,68.68837,41.4,"[{""name"": ""Река в 1.6 км (baseline)"", ""impact"": 0.41}]"
Байтерек,54.9012441,70.0339128,0.0,[]
Рявкино,54.979862,70.095688,0.0,[]
Лебяжье,55.039898,70.839371,0.0,[]
Метлишино,54.969437,69.623795,0.0,[]
Ганькино,54.869091,70.119324,0.0,[]
Тюменка,54.885094,69.778336,0.0,[]
Толмачевка,54.8367908,69.3836859,5.5,"[{""name"": ""Река в 17.5 км (baseline)"", ""impact"": 0.06}]"
Плоское,54.774399,69.478127,0.0,[]
Гаврино,55.177998,69.963959,0.0,[]
Зарослое,55.068386,70.231606,0.0,[]
Ташкентка,55.0608911,69.2294455,43.4,"[{""name"": ""Река в 0.7 км (baseline)"", ""impact"": 0.43}]"
Новотроицкое,54.941441,70.222183,0.0,[]
Октябрьское,55.0304739,70.4233151,0.0,[]
Хлебороб,54.962818,70.464844,0.0,[]
Суворовка,55.098549,70.318291,0.0,[]
Тищенко,54.866947,70.56736,0.0,[]
Чистовское,54.895565,70.625801,0.0,[]
Украинка,54.844982,70.585289,0.0,[]
Майбалык,54.296463,70.509888,0.0,[]
Пулеметовка,54.552135,70.423721,0.0,[]
Таманское,54.482517,70.512383,0.0,[]
Косколь,54.4303762,70.6339942,0.0,[]
Советское,54.4322207,70.3431847,0.0,[]
Шандак,54.436375,70.751198,0.0,[]
Придорожное,54.498676,70.345047,0.0,[]
Достык,54.7590514,70.3366645,0.0,[]
Полтавка,54.831326,70.311897,0.0,[]
Жанажол,53.982719,67.608635,84.3,"[{""name"": ""Река в 0.4 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 8 м (baseline)"", ""impact"": 0.4}]"
Жанаталап,53.9700811,67.5499431,67.9,"[{""name"": ""Река в 1.2 км (baseline)"", ""impact"": 0.42}, {""name"": ""Превышение над рекой 16 м (baseline)"", ""impact"": 0.26}]"
Узынжар,53.537678,67.080902,55.1,"[{""name"": ""Река в 1.2 км (baseline)"", ""impact"": 0.42}, {""name"": ""Превышение над рекой 23 м (baseline)"", ""impact"": 0.13}]"
Двинск,54.145901,68.403328,10.7,"[{""name"": ""Река в 15.2 км (baseline)"", ""impact"": 0.11}]"
Лавровка,53.454784,68.35746,82.8,"[{""name"": ""Река в 0.3 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 9 м (baseline)"", ""impact"": 0.39}]"
Дзержинское,53.612789,66.435074,0.0,[]
Ленинское,53.3755636,66.3604841,0.0,[]
Москворецкое,53.6791,66.362312,0.0,[]
Андреевка,52.999763,67.381363,0.0,[]
Макарьевка,54.501556,66.350296,0.0,[]
Пресноредуть,54.5552732,66.1543393,0.0,[]
Дубровное,54.814541,68.091301,0.0,[]
Афонькино,54.905602,68.262001,0.0,[]
Покровка,54.931152,68.631683,0.0,[]
Қызылжар орман шаруашылығы,54.8302185,69.1262021,71.0,"[{""name"": ""Река в 4.7 км (baseline)"", ""impact"": 0.34}, {""name"": ""Превышение над рекой 10 м (baseline)"", ""impact"": 0.37}]"
Тепловское,54.8629738,69.2551484,25.2,"[{""name"": ""Река в 8.8 км (baseline)"", ""impact"": 0.25}]"
Кладбинка,54.736385,67.6147491,0.0,[]
Пчелино,54.778366,67.937798,0.0,[]
Сенжарка,54.7730787,67.8304133,0.0,[]
Екатериновка,54.5942855,66.7049222,0.0,[]
Светлое,54.586346,66.634529,0.0,[]
Чапаевка,54.5086818,66.5132517,0.0,[]
Будённое,54.623726,66.513252,0.0,[]
Кабань,54.6611966,66.4859984,0.0,[]
Калиновка,54.5925449,66.4565179,0.0,[]
Казанка,54.718452,66.954659,0.0,[]
Узынколь,54.59211,67.152664,0.0,[]
Айымжан,54.543686,67.090912,0.0,[]
Святодуховка,54.484962,66.783897,0.0,[]
Благовещенка,54.369076,66.97139,0.0,[]
Украинское,54.116165,66.659279,0.0,[]
Новое,54.091621,66.53981,0.0,[]
Кайранколь,54.032894,66.369087,0.0,[]
Комсомольское,53.754959,66.402031,0.0,[]
Хмельницкое,53.824615,66.061569,0.0,[]
2632 км,54.8565139,69.2607726,23.8,"[{""name"": ""Река в 9.4 км (baseline)"", ""impact"": 0.24}]"
Краснознамённое,54.976139,68.806702,3.5,"[{""name"": ""Река в 18.5 км (baseline)"", ""impact"": 0.03}]"
Горьковское,54.1858669,71.9383977,0.0,[]
