name,lat,lon,score,factors_json
Акжаркын,53.6813187,71.3078338,0.0,"[{""name"": ""Осадки Nov–Mar 94 мм"", ""impact"": -1.77}, {""name"": ""Снегозапас 91% нормы"", ""impact"": 1.11}, {""name"": ""Снегозапас 46 мм"", ""impact"": -1.06}, {""name"": ""Превышение над рекой 15 м"", ""impact"": 0.57}]"
Камышлово,54.782906,69.674385,0.0,"[{""name"": ""Превышение над рекой 35 м"", ""impact"": -1.1}, {""name"": ""Снегозапас 119 мм"", ""impact"": 1.01}, {""name"": ""Река в 37.1 км"", ""impact"": -0.8}, {""name"": ""Снегозапас 149% нормы"", ""impact"": -0.67}]"
Рузаевка,52.821907,66.952431,0.7,"[{""name"": ""Население 3339"", ""impact"": 2.95}, {""name"": ""Высота 222 м"", ""impact"": -2.5}, {""name"": ""Осадки Nov–Mar 138 мм"", ""impact"": 1.36}, {""name"": ""Снегозапас 154% нормы"", ""impact"": -1.15}]"
Сивковка,52.848736,66.981255,0.1,"[{""name"": ""Высота 223 м"", ""impact"": -2.39}, {""name"": ""Превышение над рекой 7 м"", ""impact"": 2.25}, {""name"": ""Осадки Nov–Mar 138 мм"", ""impact"": 1.52}, {""name"": ""Снегозапас 154% нормы"", ""impact"": -1.14}]"
Ломоносовка,52.803749,66.465874,0.0,"[{""name"": ""Высота 198 м"", ""impact"": -2.16}, {""name"": ""Снегозапас 152% нормы"", ""impact"": -1.59}, {""name"": ""Осадки Nov–Mar 134 мм"", ""impact"": 1.4}, {""name"": ""Превышение над рекой 25 м"", ""impact"": -0.54}]"
Ставрополка,52.835926,66.559067,0.0,"[{""name"": ""Высота 190 м"", ""impact"": -2.16}, {""name"": ""Снегозапас 154% нормы"", ""impact"": -1.59}, {""name"": ""Осадки Nov–Mar 134 мм"", ""impact"": 1.4}, {""name"": ""Превышение над рекой 22 м"", ""impact"": -0.54}]"
Белое,54.936493,69.203117,2.4,"[{""name"": ""Снегозапас 144% нормы"", ""impact"": 1.63}, {""name"": ""Превышение над рекой 41 м"", ""impact"": -1.09}, {""name"": ""Снегозапас 118 мм"", ""impact"": 1.05}, {""name"": ""Осадки Nov–Mar 116 мм"", ""impact"": 0.77}]"
Новоникольское,55.02475,69.493172,0.1,"[{""name"": ""Снегозапас 120 мм"", ""impact"": 1.23}, {""name"": ""Снегозапас 144% нормы"", ""impact"": 1.14}, {""name"": ""Превышение над рекой 47 м"", ""impact"": -0.78}, {""name"": ""Река в 16.4 км"", ""impact"": -0.65}]"
Пеньково,54.965187,69.244598,1.0,"[{""name"": ""Снегозапас 142% нормы"", ""impact"": 1.59}, {""name"": ""Снегозапас 118 мм"", ""impact"": 1.03}, {""name"": ""Превышение над рекой 45 м"", ""impact"": -1.01}, {""name"": ""Высота 134 м"", ""impact"": 0.85}]"
Тахтаброд,52.633469,67.579048,0.1,"[{""name"": ""Высота 269 м"", ""impact"": -2.55}, {""name"": ""Превышение над рекой 7 м"", ""impact"": 1.97}, {""name"": ""Осадки Nov–Mar 135 мм"", ""impact"": 1.47}, {""name"": ""Снегозапас 156% нормы"", ""impact"": -1.14}]"
Бесколь,54.775146,69.097794,99.7,"[{""name"": ""Население 13149"", ""impact"": 4.68}, {""name"": ""Река в 3.4 км"", ""impact"": 3.14}, {""name"": ""Высота 111 м"", ""impact"": 2.25}, {""name"": ""Осадки Nov–Mar 116 мм"", ""impact"": 1.22}]"
Чапаево,54.631702,69.152771,0.0,"[{""name"": ""Превышение над рекой 45 м"", ""impact"": -1.16}, {""name"": ""Осадки Nov–Mar 118 мм"", ""impact"": 0.95}, {""name"": ""Снегозапас 151% нормы"", ""impact"": -0.73}, {""name"": ""Снегозапас 114 мм"", ""impact"": 0.62}]"
Кырымбет,52.459782,67.76239,0.0,"[{""name"": ""Осадки Nov–Mar 133 мм"", ""impact"": 1.8}, {""name"": ""Высота 334 м"", ""impact"": -1.16}, {""name"": ""Снегозапас 157% нормы"", ""impact"": -1.08}, {""name"": ""Превышение над рекой 41 м"", ""impact"": -0.74}]"
Ковыльное,52.5746,67.687767,0.0,"[{""name"": ""Высота 301 м"", ""impact"": -1.87}, {""name"": ""Снегозапас 155% нормы"", ""impact"": -1.43}, {""name"": ""Осадки Nov–Mar 135 мм"", ""impact"": 1.38}, {""name"": ""Река в 0.4 км"", ""impact"": -0.61}]"
Сокологоровка,52.507038,67.873611,0.0,"[{""name"": ""Осадки Nov–Mar 133 мм"", ""impact"": 1.66}, {""name"": ""Высота 375 м"", ""impact"": -1.34}, {""name"": ""Снегозапас 156% нормы"", ""impact"": -1.21}, {""name"": ""Превышение над рекой 66 м"", ""impact"": -0.66}]"
Привольное,52.6008281,67.8253627,0.0,"[{""name"": ""Высота 315 м"", ""impact"": -1.82}, {""name"": ""Осадки Nov–Mar 135 мм"", ""impact"": 1.62}, {""name"": ""Снегозапас 155% нормы"", ""impact"": -1.27}, {""name"": ""Река в 0.4 км"", ""impact"": -0.77}]"
