name,lat,lon,population,elevation_m,dist_to_river_km,elev_above_river_m,swe_mar2024_mm,swe_mar_pct_norm,precip_novmar_mm,precip_novmar_pct_norm
Ольгинка,53.532911,67.4555396,266,192.0,0.62,6.0,97.6,125.3,173.8,118.4
Богатыровка,53.8320424,69.3324422,98,172.0,23.67,8.0,34.0,68.7,132.4,109.9
Озерное,53.5066304,70.280528,150,221.0,29.6,79.0,16.2,42.9,114.2,103.6
Северное,53.6988916,69.6248245,49,170.0,0.26,2.0,32.3,63.8,125.6,107.6
Краснодольское,53.9555301,68.8276289,156,156.0,34.07,0.0,41.4,81.6,144.6,114.5
Южное,53.9757772,68.7356184,125,156.0,27.79,0.0,49.5,87.8,146.9,115.2
Новоберёзовка,53.6939115,70.3287649,34,156.0,24.06,14.0,28.6,57.1,119.0,106.0
Шункырколь,53.8672569,70.8470535,164,127.0,15.02,28.0,46.7,75.2,125.8,108.9
Тихоокеанское,53.9349446,70.8029151,390,120.0,10.24,35.0,46.7,75.2,125.8,108.9
Алабота,53.7980148,70.9733533,37,108.0,8.97,9.0,39.3,69.1,125.3,108.8
Макашевка,54.0519313,68.9453887,398,139.0,41.55,-17.0,46.5,83.6,144.6,114.8
Октябрьское,54.1004005,68.9015722,26,141.0,39.01,33.0,46.5,83.6,144.6,114.8
Краматоровка,54.0508228,68.9904069,63,137.0,44.46,-19.0,57.7,89.7,143.8,114.6
Димитровка,54.2334809,68.8958644,70,135.0,27.14,32.0,58.3,92.6,146.7,114.6
Талап,53.6837144,68.7998199,113,217.0,24.32,-5.0,45.6,79.9,139.3,111.0
Мадениет,53.62549,68.7238598,116,251.0,17.74,29.0,57.6,90.9,141.5,110.7
Привольное,53.2180602,66.9173812,950,180.0,0.8,33.0,113.3,139.2,185.2,123.8
Жамбыл,53.8386141,68.5289597,43,170.0,16.96,-22.0,55.2,90.6,148.7,114.3
Ивановка,54.6591319,68.9296519,,117.0,0.54,23.0,71.2,95.2,146.8,109.7
Искра,54.8169142,68.4480049,247,141.0,30.74,42.0,71.9,86.5,142.0,105.9
Каратал,54.2488791,67.975502,76,119.0,4.01,6.0,71.9,105.7,153.4,114.0
Сосновка,54.9350816,69.7138953,,136.0,33.01,52.0,74.4,97.6,149.2,110.3
Нурымбет,54.4560724,66.1028358,93,162.0,106.68,35.0,61.7,77.7,131.8,96.5
Жанажол,54.3539289,69.5487152,,135.0,42.25,0.0,72.0,103.0,154.0,117.2
